0.1 799421.32
0.1039039 503950.95
0.10780781 322994.17
0.11171171 210205.16
0.11561562 138750.06
0.11951952 92790.971
0.12342342 62811.463
0.12732733 42997.311
0.13123123 29740.418
0.13513514 20768.805
0.13903904 14632.108
0.14294294 10392.463
0.14684685 7436.0224
0.15075075 5356.4021
0.15465465 3881.6524
0.15855856 2827.9273
0.16246246 2069.7424
0.16636637 1520.6663
0.17027027 1120.653
0.17417417 827.64603
0.17807808 611.96155
0.18198198 452.49489
0.18588589 334.13726
0.18978979 246.00146
0.19369369 180.19379
0.1975976 130.95755
0.2015015 94.071406
0.20540541 66.423871
0.20930931 45.710379
0.21321321 30.216279
0.21711712 18.660439
0.22102102 10.0819
0.22492492 3.7572757
0.22882883 -0.85976308
0.23273273 -4.1830296
0.23663664 -6.5267737
0.24054054 -8.1301638
0.24444444 -9.1755558
0.24834835 -9.8021818
0.25225225 -10.116445
0.25615616 -10.199693
0.26006006 -10.114103
0.26396396 -9.9071603
0.26786787 -9.6150635
0.27177177 -9.2653356
0.27567568 -8.8788204
0.27957958 -8.4712176
0.28348348 -8.0542642
0.28738739 -7.6366462
0.29129129 -7.2247027
0.2951952 -6.8229702
0.2990991 -6.4346047
0.303003 -6.0617086
0.30690691 -5.7055841
0.31081081 -5.3669298
0.31471471 -5.0459924
0.31861862 -4.7426854
0.32252252 -4.4566794
0.32642643 -4.1874726
0.33033033 -3.9344449
0.33423423 -3.6968988
0.33813814 -3.474091
0.34204204 -3.265256
0.34594595 -3.0696238
0.34984985 -2.886433
0.35375375 -2.7149401
0.35765766 -2.5544259
0.36156156 -2.4042007
0.36546547 -2.2636064
0.36936937 -2.1320184
0.37327327 -2.0088461
0.37717718 -1.8935332
0.38108108 -1.7855566
0.38498498 -1.6844259
0.38888889 -1.589682
0.39279279 -1.5008957
0.3966967 -1.4176664
0.4006006 -1.3396202
0.4045045 -1.2664091
0.40840841 -1.1977085
0.41231231 -1.1332165
0.41621622 -1.0726521
0.42012012 -1.0157539
0.42402402 -0.96227873
0.42792793 -0.91200038
0.43183183 -0.86470855
0.43573574 -0.82020763
0.43963964 -0.77831568
0.44354354 -0.73886347
0.44744745 -0.70169354
0.45135135 -0.66665939
0.45525526 -0.63362466
0.45915916 -0.6024624
0.46306306 -0.57305442
0.46696697 -0.5452906
0.47087087 -0.51906837
0.47477477 -0.49429211
0.47867868 -0.47087268
0.48258258 -0.44872694
0.48648649 -0.42777733
0.49039039 -0.40795146
0.49429429 -0.38918175
0.4981982 -0.37140506
0.5021021 -0.35456242
0.50600601 -0.33859871
0.50990991 -0.32346237
0.51381381 -0.30910519
0.51771772 -0.29548205
0.52162162 -0.28255071
0.52552553 -0.27027162
0.52942943 -0.25860772
0.53333333 -0.24752428
0.53723724 -0.23698874
0.54114114 -0.22697056
0.54504505 -0.21744108
0.54894895 -0.2083734
0.55285285 -0.19974227
0.55675676 -0.19152395
0.56066066 -0.18369615
0.56456456 -0.1762379
0.56846847 -0.1691295
0.57237237 -0.1623524
0.57627628 -0.15588914
0.58018018 -0.14972328
0.58408408 -0.14383937
0.58798799 -0.1382228
0.59189189 -0.13285984
0.5957958 -0.12773753
0.5996997 -0.12284365
0.6036036 -0.11816667
0.60750751 -0.1136957
0.61141141 -0.10942047
0.61531532 -0.10533127
0.61921922 -0.10141894
0.62312312 -0.097674813
0.62702703 -0.09409069
0.63093093 -0.090658825
0.63483483 -0.087371888
0.63873874 -0.084222942
0.64264264 -0.081205422
0.64654655 -0.078313107
0.65045045 -0.075540109
0.65435435 -0.072880845
0.65825826 -0.070330026
0.66216216 -0.067882636
0.66606607 -0.065533918
0.66996997 -0.06327936
0.67387387 -0.061114678
0.67777778 -0.059035809
0.68168168 -0.057038892
0.68558559 -0.05512026
0.68948949 -0.053276432
0.69339339 -0.051504097
0.6972973 -0.049800108
0.7012012 -0.048161474
0.70510511 -0.04658535
0.70900901 -0.045069028
0.71291291 -0.043609932
0.71681682 -0.04220561
0.72072072 -0.040853726
0.72462462 -0.039552058
0.72852853 -0.038298488
0.73243243 -0.037090996
0.73633634 -0.035927658
0.74024024 -0.034806642
0.74414414 -0.033726198
0.74804805 -0.032684658
0.75195195 -0.031680431
0.75585586 -0.030711998
0.75975976 -0.029777909
0.76366366 -0.028876781
0.76756757 -0.028007292
0.77147147 -0.02716818
0.77537538 -0.026358238
0.77927928 -0.025576315
0.78318318 -0.024821309
0.78708709 -0.024092166
0.79099099 -0.02338788
0.79489489 -0.022707488
0.7987988 -0.022050068
0.8027027 -0.021414738
0.80660661 -0.020800655
0.81051051 -0.020207011
0.81441441 -0.019633033
0.81831832 -0.01907798
0.82222222 -0.018541142
0.82612613 -0.018021841
0.83003003 -0.017519423
0.83393393 -0.017033267
0.83783784 -0.016562772
0.84174174 -0.016107365
0.84564565 -0.015666496
0.84954955 -0.015239638
0.85345345 -0.014826284
0.85735736 -0.014425947
0.86126126 -0.014038162
0.86516517 -0.013662482
0.86906907 -0.013298476
0.87297297 -0.012945731
0.87687688 -0.012603853
0.88078078 -0.012272459
0.88468468 -0.011951184
0.88858859 -0.011639676
